payment_id,invoice_id,payment_date,amount_paid,method
10679,11621,2026-01-08,2137.13,UPI
10680,11622,2026-02-22,1905.91,Cheque
10681,11622,2026-02-02,461.95,Card
10682,11625,2025-11-20,3788.85,Card
10683,11625,2025-12-06,1125.06,Card
10684,11626,2026-05-08,5273.0,Card
10685,11627,2026-09-04,1722.41,UPI
10686,11629,2025-12-24,2787.53,Cheque
10687,11630,2026-06-28,5540.22,UPI
10688,11631,2026-05-05,2253.84,Cheque
10689,11632,2026-07-01,5222.22,UPI
10690,11633,2025-12-11,2412.17,Cheque
10691,11634,2026-03-09,4289.47,UPI
10692,11636,2026-05-18,1424.29,UPI
10693,11636,2026-05-21,431.6,UPI
10694,11637,2026-06-23,621.14,UPI
10695,11638,2025-11-25,1713.34,UPI
10696,11639,2026-09-26,6981.7,UPI
10697,11640,2026-06-28,1918.29,Cheque
10698,11641,2026-05-15,2827.24,Card
10699,11643,2026-03-30,9512.06,NEFT
10700,11644,2026-05-10,11422.48,NEFT
10701,11645,2026-09-02,7788.56,Card
10702,11646,2026-06-27,2031.62,UPI
10703,11647,2026-08-08,18074.01,UPI
10704,11648,2026-05-26,2351.65,NEFT
10705,11649,2025-12-16,3005.62,UPI
10706,11650,2026-03-22,3530.09,Cheque
10707,11650,2026-03-25,1447.98,Card
10708,11651,2025-11-17,6249.0,Cheque
10709,11652,2026-08-26,15804.87,UPI
10710,11653,2025-12-31,3013.81,NEFT
10711,11654,2026-02-13,6778.6,Card
10712,11656,2026-03-10,18091.49,Card
10713,11657,2026-01-04,7037.2,Cheque
10714,11659,2026-05-18,1988.24,Cheque
10715,11660,2025-11-20,3191.67,Cheque
10716,11661,2025-12-29,3834.2,Cheque
10717,11662,2025-10-02,9081.19,NEFT
10718,11662,2025-10-26,5122.69,Card
10719,11663,2025-12-16,11059.11,UPI
10720,11664,2026-05-02,9260.29,Cheque
10721,11664,2026-04-12,7345.97,Card
10722,11665,2026-04-30,14621.67,NEFT
10723,11667,2025-10-04,5652.71,Card
10724,11668,2025-10-28,2049.26,Cheque
10725,11669,2026-01-12,899.21,UPI
10726,11670,2026-03-20,5522.93,NEFT
10727,11671,2026-01-27,9502.52,UPI
10728,11673,2025-12-30,1954.51,Card
10729,11674,2026-09-07,1317.84,UPI
10730,11677,2026-06-29,11145.42,Card
10731,11677,2026-07-05,731.41,NEFT
10732,11678,2025-12-17,705.76,NEFT
10733,11678,2025-11-23,1039.17,Card
10734,11679,2026-08-30,6496.38,Cheque
10735,11680,2026-03-10,1648.34,UPI
10736,11681,2026-08-12,9757.72,UPI
10737,11682,2026-08-06,3401.2,UPI
10738,11683,2025-11-09,1895.95,UPI
10739,11684,2026-03-16,2920.14,UPI
10740,11685,2026-04-12,2048.62,UPI
10741,11686,2026-08-24,2775.2,Cheque
10742,11686,2026-08-26,2607.35,Cheque
10743,11687,2026-05-04,6497.68,UPI
10744,11687,2026-05-08,1739.76,UPI
10745,11688,2026-06-04,7300.74,UPI
10746,11688,2026-05-28,4108.43,Card
10747,11689,2026-09-23,3301.45,NEFT
10748,11690,2026-08-02,15177.27,Cheque
10749,11691,2026-03-20,2714.9,Cheque
10750,11691,2026-03-06,2188.58,Card
10751,11692,2025-10-23,13756.83,NEFT
10752,11694,2026-02-10,4156.48,Card
10753,11695,2026-08-13,7942.15,Card
10754,11697,2026-05-15,3209.68,NEFT
10755,11698,2025-12-01,9601.58,UPI
10756,11698,2026-01-02,2997.82,UPI
10757,11699,2025-12-18,2325.85,Cheque
10758,11701,2025-11-09,7667.73,NEFT
10759,11702,2026-01-26,11717.84,NEFT
10760,11703,2026-01-12,11903.09,Cheque
10761,11704,2026-01-28,4322.72,UPI
10762,11705,2026-08-24,3609.04,UPI
10763,11705,2026-08-06,1523.86,UPI
10764,11706,2025-10-17,4865.01,NEFT
10765,11707,2026-04-29,20204.35,UPI
10766,11708,2026-02-09,4917.2,Card
10767,11709,2025-12-30,11524.31,Card
10768,11710,2026-05-27,4090.22,UPI
10769,11712,2025-09-30,2365.67,Cheque
10770,11713,2025-12-03,11239.52,UPI
10771,11714,2026-01-18,2784.73,Card
10772,11715,2025-12-06,64428.88,Card
10773,11716,2026-08-29,3614.37,UPI
10774,11717,2026-05-02,6622.07,NEFT
10775,11718,2025-10-10,3505.11,Card
10776,11718,2025-09-25,3107.43,Cheque
10777,11719,2026-04-10,5772.01,Card
10778,11720,2026-08-26,1884.26,Cheque
10779,11721,2025-12-28,6096.05,UPI
10780,11722,2026-10-04,2812.51,UPI
10781,11722,2026-09-24,3241.0,Card
10782,11723,2025-11-26,3935.17,UPI
10783,11724,2026-04-06,21990.51,Card
10784,11725,2025-11-10,1323.02,NEFT
10785,11726,2026-06-12,1492.45,Cheque
10786,11727,2026-04-01,9137.67,UPI
10787,11730,2026-04-05,5844.21,Card
10788,11731,2026-04-28,9137.94,UPI
10789,11733,2025-09-11,8915.0,UPI
10790,11734,2026-03-26,6514.95,UPI
10791,11735,2025-10-30,1691.61,Card
10792,11735,2025-11-02,2469.78,UPI
10793,11736,2025-12-14,6085.57,Cheque
10794,11737,2026-07-16,6017.9,Card
10795,11737,2026-07-03,150.37,UPI
10796,11738,2026-02-24,7762.66,Cheque
10797,11739,2026-06-27,1462.35,Cheque
10798,11739,2026-06-23,811.26,NEFT
10799,11740,2025-12-17,9503.16,NEFT
10800,11740,2025-12-10,2431.14,NEFT
10801,11741,2026-07-01,11059.56,Cheque
10802,11742,2026-04-01,11323.17,UPI
10803,11743,2026-05-11,1257.71,NEFT
10804,11744,2026-01-17,11559.98,NEFT
10805,11744,2026-01-22,930.1,Cheque
10806,11745,2025-12-28,3243.84,Card
10807,11745,2025-11-23,478.66,Card
10808,11746,2026-06-14,7644.95,UPI
10809,11748,2026-02-02,2894.74,UPI
10810,11749,2025-11-02,9793.75,UPI
10811,11751,2026-09-02,2107.44,UPI
10812,11752,2026-08-21,7385.04,Card
10813,11752,2026-07-26,1230.67,Cheque
10814,11753,2025-12-18,2602.63,Card
10815,11754,2025-09-29,4041.34,Cheque
10816,11755,2026-07-19,1508.99,Cheque
10817,11755,2026-05-30,451.78,Card
10818,11756,2026-07-28,6580.55,Card
10819,11758,2026-02-27,9341.96,NEFT
10820,11758,2026-01-23,807.45,NEFT
10821,11759,2025-12-05,2418.82,NEFT
10822,11760,2026-07-07,4818.65,NEFT
10823,11761,2026-02-09,1421.03,Card
10824,11762,2026-04-19,14893.31,NEFT
10825,11763,2026-06-19,5076.94,Cheque
10826,11764,2026-07-11,8410.08,Cheque
10827,11765,2025-11-17,3847.09,UPI
10828,11766,2026-02-22,3029.94,Card
10829,11767,2026-07-29,3210.24,NEFT
10830,11768,2026-04-12,5087.38,NEFT
10831,11768,2026-04-04,2112.28,NEFT
10832,11769,2026-05-14,18522.2,UPI
10833,11770,2026-05-11,3800.49,Card
10834,11771,2026-06-30,10206.46,UPI
10835,11771,2026-07-11,2584.74,Card
10836,11772,2025-11-10,10460.3,Card
10837,11773,2026-09-07,3567.62,Card
10838,11773,2026-09-15,305.06,UPI
10839,11774,2026-06-29,12056.21,Cheque
10840,11776,2026-07-20,898.68,Cheque
10841,11777,2026-06-07,8651.16,UPI
10842,11777,2026-05-08,113.5,Card
10843,11779,2026-03-29,1965.01,Card
10844,11780,2026-03-04,1748.05,Cheque
10845,11782,2026-05-19,17678.42,Cheque
10846,11783,2026-02-06,1092.58,NEFT
10847,11783,2026-01-15,1001.41,Cheque
10848,11784,2026-05-23,1415.01,UPI
10849,11786,2026-04-15,3111.77,NEFT
10850,11787,2026-07-09,1313.28,Card
10851,11788,2026-01-03,3133.34,UPI
10852,11789,2026-07-18,6609.34,NEFT
10853,11791,2025-11-01,7835.94,Cheque
10854,11792,2026-01-25,9529.26,UPI
10855,11793,2026-04-10,2093.4,Card
10856,11794,2026-05-28,4636.08,NEFT
10857,11795,2026-03-06,4192.3,Cheque
10858,11798,2026-05-20,7681.76,Card
10859,11799,2026-01-15,5129.28,Card
10860,11800,2026-07-12,3179.11,Cheque
10861,11801,2025-11-30,13312.39,NEFT
10862,11802,2026-06-23,8898.36,Card
10863,11802,2026-07-24,32.79,NEFT
10864,11803,2026-06-26,8198.5,NEFT
10865,11804,2026-01-09,4844.7,Card
10866,11805,2026-09-05,13229.4,Card
10867,11806,2026-01-03,1829.03,NEFT
10868,11807,2026-03-24,7199.34,UPI
10869,11807,2026-03-11,3015.42,Card
10870,11808,2026-01-07,10173.85,Card
10871,11809,2026-05-04,2432.27,Card
10872,11810,2026-02-05,2900.86,UPI
10873,11811,2026-01-06,1788.74,Cheque
10874,11812,2026-03-09,4221.08,Card
10875,11812,2026-03-15,3300.27,NEFT
10876,11813,2025-11-08,633.92,UPI
10877,11814,2026-02-23,5977.53,Card
10878,11815,2026-08-18,2713.89,Card
10879,11816,2026-02-25,1458.78,UPI
10880,11817,2026-01-06,1112.87,UPI
10881,11818,2026-03-26,2460.72,Cheque
10882,11819,2026-07-24,8453.62,NEFT
10883,11820,2026-07-23,2812.52,UPI
10884,11821,2025-11-30,6995.62,Card
10885,11822,2025-10-02,958.2,NEFT
10886,11822,2025-10-02,1130.9,Cheque
10887,11823,2026-02-12,4776.71,NEFT
10888,11825,2026-03-16,4167.18,UPI
10889,11826,2025-12-28,6018.48,Card
10890,11827,2026-07-24,6446.37,NEFT
10891,11828,2025-12-23,1900.69,Card
10892,11829,2025-12-11,2608.28,UPI
10893,11830,2026-02-21,10420.44,Card
10894,11832,2025-11-27,5623.28,Card
10895,11833,2026-07-12,4358.86,Cheque
10896,11834,2026-03-27,13105.7,Cheque
10897,11835,2025-10-27,3856.19,UPI
10898,11836,2026-04-01,4703.07,UPI
10899,11837,2026-07-04,8854.38,Card
10900,11838,2026-07-11,24738.05,Card
10901,11840,2025-12-15,6374.58,UPI
10902,11841,2025-11-06,2607.88,Card
10903,11841,2025-10-30,518.33,Card
10904,11842,2026-01-24,4773.36,UPI
10905,11843,2026-05-17,8666.41,Cheque
10906,11844,2025-12-21,7560.35,UPI
10907,11845,2026-01-21,3067.39,NEFT
10908,11845,2025-12-26,27.64,Card
10909,11847,2026-10-10,14272.62,UPI
10910,11848,2026-01-11,3511.15,Cheque
10911,11849,2025-11-16,6256.49,UPI
10912,11850,2026-07-30,2942.88,UPI
10913,11851,2026-03-24,1344.32,UPI
10914,11851,2026-03-23,1273.89,Cheque
10915,11852,2026-06-07,6600.34,Card
10916,11853,2026-08-27,2677.91,NEFT
10917,11854,2026-07-08,8399.92,Cheque
10918,11855,2026-02-06,1716.33,Cheque
10919,11855,2026-02-18,1922.97,Card
10920,11856,2026-06-04,11583.36,Cheque
10921,11857,2026-03-19,4669.02,Card
10922,11858,2026-02-04,1073.28,Cheque
10923,11859,2025-12-03,3712.54,UPI
10924,11860,2025-12-15,5146.33,Cheque
10925,11861,2026-01-15,1249.12,Cheque
10926,11862,2026-05-26,1345.41,UPI
10927,11863,2026-02-19,4303.24,UPI
10928,11864,2026-01-17,7459.05,UPI
10929,11864,2026-02-15,3709.58,Cheque
10930,11865,2026-08-16,8285.86,Cheque
10931,11867,2025-11-15,2527.73,UPI
10932,11868,2025-12-31,1881.05,Cheque
10933,11868,2025-11-26,550.14,UPI
10934,11869,2026-01-25,8404.21,NEFT
10935,11870,2026-04-09,5350.63,Cheque
10936,11872,2026-02-12,7869.39,Card
10937,11873,2026-02-16,2807.72,Cheque
10938,11873,2026-01-08,669.42,Card
10939,11874,2025-10-28,7110.22,UPI
10940,11875,2026-07-06,7902.3,UPI
10941,11876,2026-04-07,2861.97,Cheque
10942,11877,2026-01-26,2984.51,UPI
10943,11879,2026-07-18,5006.94,NEFT
10944,11880,2025-12-13,2487.14,Card
10945,11881,2026-08-17,2596.42,NEFT
10946,11882,2026-05-25,1072.08,Cheque
10947,11882,2026-06-26,718.2,Card
10948,11884,2026-02-06,2195.29,Cheque
10949,11885,2026-02-27,3356.78,Card
10950,11885,2026-02-01,2069.3,NEFT
10951,11886,2026-10-26,31012.99,Card
10952,11887,2026-04-27,7226.24,NEFT
10953,11888,2025-11-24,11741.45,Card
10954,11889,2026-10-16,6889.15,NEFT
10955,11890,2026-02-07,1336.42,UPI
10956,11891,2025-12-22,5532.72,NEFT
10957,11892,2026-04-10,2895.94,Cheque
10958,11894,2026-07-09,4171.3,NEFT
10959,11895,2026-07-11,8283.52,NEFT
10960,11897,2025-12-24,8726.64,NEFT
10961,11897,2025-12-10,1212.12,Card
10962,11898,2026-02-23,5789.31,NEFT
10963,11900,2026-03-24,4769.09,Card
10964,11901,2026-01-04,13987.54,UPI
10965,11902,2026-09-22,2853.91,UPI
10966,11903,2025-12-11,2006.27,Card
10967,11904,2025-12-01,3876.24,Cheque
10968,11905,2026-09-27,7473.25,NEFT
10969,11906,2025-10-21,8324.43,UPI
10970,11907,2025-11-04,3193.78,UPI
10971,11908,2025-10-22,10246.37,Cheque
10972,11909,2026-04-13,2145.34,Card
10973,11910,2026-03-20,8843.94,Cheque
10974,11911,2026-08-31,6656.38,Card
10975,11912,2026-05-05,5070.08,Cheque
10976,11914,2025-11-11,4545.76,NEFT
10977,11915,2026-08-01,6132.63,UPI
10978,11916,2026-08-14,34270.9,Card
10979,11917,2026-09-13,10225.62,NEFT
10980,11918,2026-03-20,3240.44,NEFT
10981,11919,2026-04-30,3916.64,Card
10982,11920,2025-10-23,13144.49,UPI
10983,11922,2026-06-11,19493.03,Card
10984,11923,2026-03-03,9223.32,Cheque
10985,11924,2026-09-05,1463.79,Cheque
10986,11924,2026-08-07,226.02,Card
10987,11925,2026-01-11,10015.21,Cheque
10988,11926,2026-05-04,890.79,UPI
10989,11927,2026-10-12,1641.35,UPI
10990,11928,2025-11-12,8936.97,Card
10991,11928,2025-11-24,973.49,Card
10992,11929,2026-02-15,1123.49,NEFT
10993,11930,2026-03-20,14352.05,Cheque
10994,11930,2026-03-06,11004.19,NEFT
10995,11931,2025-10-30,10850.16,Cheque
10996,11932,2026-05-22,2184.22,Card
10997,11932,2026-05-01,100.73,NEFT
10998,11933,2026-08-20,13958.12,NEFT
10999,11933,2026-07-27,2910.38,Cheque
11000,11934,2025-11-08,1085.16,Cheque
11001,11935,2025-12-18,2233.06,UPI
11002,11937,2025-11-21,1029.92,Cheque
11003,11938,2026-03-23,3830.16,Cheque
11004,11940,2026-10-01,5688.65,Card
11005,11942,2026-03-30,5214.81,UPI
11006,11943,2026-08-31,1943.08,Cheque
11007,11944,2025-12-31,3344.94,NEFT
11008,11945,2025-11-14,492.8,Cheque
11009,11945,2025-11-13,60.81,NEFT
11010,11946,2026-06-05,11858.96,Cheque
11011,11947,2026-09-20,5393.13,UPI
11012,11948,2026-10-11,5280.9,Card
11013,11949,2026-03-06,9327.48,Cheque
11014,11950,2026-04-15,9877.06,Cheque
11015,11951,2025-11-30,3096.36,Cheque
11016,11951,2025-11-27,648.91,Card
11017,11952,2026-02-10,3269.58,UPI
11018,11954,2025-12-02,3130.54,Cheque
11019,11955,2026-03-31,17378.21,Card
11020,11956,2026-03-12,3777.92,NEFT
11021,11958,2026-05-06,5371.21,NEFT
11022,11959,2026-10-18,3754.65,Card
11023,11960,2025-11-15,1700.34,Cheque
11024,11961,2026-01-12,4640.61,UPI
11025,11962,2026-07-24,3390.7,UPI
11026,11963,2026-09-10,22388.05,NEFT
11027,11966,2026-09-18,1290.37,UPI
11028,11967,2026-08-01,10972.48,Cheque
11029,11969,2025-12-09,3830.32,UPI
11030,11970,2026-01-05,3403.17,Cheque
11031,11971,2025-12-22,4516.38,UPI
11032,11972,2025-10-12,4938.85,UPI
11033,11972,2025-10-02,1366.67,Card
11034,11973,2025-11-14,8934.78,Cheque
11035,11974,2025-11-12,4979.26,Card
11036,11974,2025-11-27,4333.18,UPI
11037,11975,2026-05-28,1474.78,Card
11038,11975,2026-05-15,674.07,NEFT
11039,11976,2026-02-20,3749.68,Cheque
11040,11977,2026-04-29,940.97,UPI
11041,11978,2026-09-28,3797.48,UPI
11042,11978,2026-06-24,1109.27,Cheque
11043,11979,2026-08-10,816.65,Card
11044,11980,2025-12-25,2784.28,NEFT
11045,11981,2025-11-12,5844.35,UPI
11046,11981,2025-11-21,6249.21,UPI
11047,11983,2025-10-26,6610.76,Card
11048,11984,2025-10-30,5009.23,UPI
11049,11985,2026-04-25,15370.71,NEFT
11050,11987,2026-07-03,5699.2,Cheque
11051,11988,2025-11-18,3572.49,Card
11052,11988,2025-11-14,1888.28,Cheque
11053,11989,2026-08-31,3783.34,NEFT
11054,11990,2026-03-27,27662.59,Cheque
11055,11992,2026-05-03,565.11,UPI
11056,11992,2026-05-24,574.67,Card
11057,11993,2026-02-12,5451.18,NEFT
11058,11994,2026-09-07,3086.41,Cheque
11059,11995,2025-11-24,780.61,Cheque
11060,11996,2026-05-01,5899.41,Cheque
11061,11996,2026-04-16,854.53,Cheque
11062,11997,2026-03-30,6067.0,NEFT
11063,12001,2026-08-29,2051.33,Cheque
11064,12001,2026-09-24,308.94,NEFT
11065,12002,2025-12-31,1074.61,NEFT
11066,12003,2026-10-13,16557.56,Cheque
11067,12004,2025-11-30,11179.47,Card
11068,12008,2026-02-19,3619.06,NEFT
11069,12011,2026-08-31,7113.89,UPI
11070,12013,2026-04-02,29414.44,Card
11071,12013,2026-05-07,1155.58,Card
11072,12014,2026-04-21,10738.84,Card
11073,12015,2025-12-10,7311.86,Cheque
11074,12016,2026-01-07,3297.88,UPI
11075,12016,2026-02-13,1817.3,UPI
11076,12017,2025-12-08,6617.95,NEFT
11077,12017,2025-12-18,1103.75,Card
11078,12018,2026-05-13,8148.43,Cheque
11079,12019,2026-08-11,953.31,NEFT
11080,12020,2026-02-28,3424.92,UPI
11081,12020,2026-02-09,2506.05,UPI
11082,12021,2026-02-03,602.71,Card
11083,12022,2026-05-25,823.97,Card
11084,12023,2026-03-04,5171.12,NEFT
11085,12024,2026-07-03,7332.35,Card
11086,12025,2025-10-24,1730.97,NEFT
11087,12026,2025-12-24,11995.1,Cheque
11088,12027,2026-01-31,16861.65,Cheque
11089,12028,2026-01-20,9527.6,Cheque
11090,12029,2026-04-16,4894.26,Cheque
11091,12030,2026-07-14,6388.15,UPI
11092,12031,2026-08-29,2357.59,UPI
11093,12031,2026-08-09,3114.93,UPI
11094,12032,2026-01-14,5933.55,Cheque
11095,12033,2026-04-12,2000.25,Cheque
11096,12034,2026-02-06,3254.31,Card
11097,12034,2026-03-07,456.88,Card
11098,12035,2026-01-16,5244.09,Card
11099,12036,2026-02-10,6547.99,Card
11100,12037,2025-11-09,8013.09,NEFT
11101,12038,2026-05-08,2249.44,UPI
11102,12039,2025-11-09,4354.54,Card
11103,12040,2025-10-25,4033.74,Card
11104,12041,2026-01-21,23673.38,NEFT
11105,12042,2026-07-29,6105.85,Card
11106,12043,2026-05-26,8571.52,NEFT
11107,12044,2026-02-02,6241.81,UPI
11108,12045,2026-04-27,9899.58,Card
11109,12046,2026-09-27,981.96,UPI
11110,12048,2026-05-18,4638.85,Card
11111,12048,2026-05-20,3961.74,Cheque
11112,12049,2025-11-19,4696.06,Card
11113,12049,2025-12-09,852.6,UPI
11114,12050,2026-01-03,1050.96,NEFT
11115,12051,2026-04-04,2169.93,Cheque
11116,12052,2026-06-23,2335.86,NEFT
11117,12053,2026-06-24,5848.81,Cheque
11118,12053,2026-06-20,652.63,NEFT
11119,12054,2025-12-18,4730.76,Cheque
11120,12054,2026-01-19,1299.28,Cheque
11121,12056,2025-12-07,5050.73,UPI
11122,12058,2026-06-20,1715.77,NEFT
11123,12059,2026-09-07,4413.97,Card
11124,12060,2026-07-04,14308.6,NEFT
11125,12060,2026-07-23,16510.85,Cheque
11126,12061,2026-07-24,6574.03,Card
11127,12063,2026-04-19,5446.34,Cheque
11128,12064,2026-03-30,11507.43,Card
11129,12065,2026-04-18,7445.97,UPI
11130,12067,2025-11-24,10771.38,Card
11131,12068,2026-07-15,5668.27,Card
11132,12069,2026-03-23,6505.73,UPI
11133,12070,2026-02-01,2584.4,Card
11134,12071,2026-01-07,3070.56,Card
11135,12074,2026-01-08,6716.25,Cheque
11136,12075,2025-10-29,2644.3,NEFT
11137,12076,2025-10-22,5769.44,Card
11138,12077,2025-10-24,7562.71,Cheque
11139,12078,2026-09-17,1631.74,Cheque
11140,12078,2026-09-07,112.04,Cheque
11141,12079,2026-09-18,6941.3,Cheque
11142,12081,2025-12-13,8007.55,Card
11143,12082,2026-02-14,8097.12,UPI
11144,12083,2025-12-19,8548.03,Card
11145,12084,2026-11-17,6582.79,NEFT
11146,12085,2025-11-20,1941.68,Card
11147,12085,2025-12-15,1361.54,NEFT
11148,12086,2026-06-08,3398.41,Cheque
11149,12087,2026-05-22,3054.27,Card
11150,12089,2026-01-14,19336.42,Card
11151,12090,2026-06-05,5349.38,NEFT
11152,12091,2026-05-23,2268.03,Card
11153,12092,2026-07-24,4002.8,UPI
11154,12093,2026-08-07,8087.53,NEFT
11155,12093,2026-08-21,2854.84,NEFT
11156,12094,2026-02-18,7788.09,Cheque
11157,12095,2025-12-06,5137.6,Card
11158,12096,2025-12-16,4047.05,UPI
11159,12097,2025-09-27,923.19,UPI
11160,12097,2025-10-06,372.03,Cheque
11161,12098,2026-08-21,4210.3,UPI
11162,12100,2026-03-26,3569.73,Card
11163,12101,2025-10-07,6263.49,Card
11164,12102,2026-02-23,20096.45,Cheque
11165,12102,2026-03-06,186.9,Card
11166,12103,2025-12-10,5079.77,UPI
11167,12106,2026-03-11,4761.63,NEFT
11168,12107,2026-06-17,12454.08,Card
11169,12109,2026-01-27,9324.06,Card
11170,12110,2025-12-17,13481.52,NEFT
11171,12111,2026-06-07,6684.24,UPI
11172,12112,2025-11-21,6080.5,Card
11173,12113,2026-05-06,9015.84,UPI
11174,12114,2026-08-02,2583.09,NEFT
11175,12114,2026-08-01,392.24,Card
11176,12115,2026-01-16,3016.4,NEFT
11177,12116,2026-07-24,2724.9,UPI
11178,12117,2026-06-27,3376.91,NEFT
11179,12118,2026-02-09,1934.62,Card
11180,12120,2025-12-15,1365.56,UPI
11181,12120,2025-11-25,1225.33,Cheque
11182,12121,2025-12-26,761.62,Card
11183,12123,2026-02-10,5345.55,Card
11184,12123,2026-03-07,65.48,UPI
11185,12124,2026-03-27,5093.79,Cheque
11186,12124,2026-04-03,3952.32,Card
11187,12125,2026-05-15,2371.28,NEFT
11188,12128,2026-07-11,9288.16,Cheque
11189,12129,2025-11-27,1164.06,Cheque
11190,12130,2026-06-19,4135.47,Cheque
11191,12131,2026-02-18,3633.35,UPI
11192,12132,2025-11-27,9459.3,UPI
11193,12133,2025-11-15,9346.86,Card
11194,12134,2025-11-12,8062.5,UPI
11195,12134,2025-09-10,5194.09,UPI
11196,12135,2026-09-07,998.04,Cheque
11197,12137,2026-04-12,2384.39,Cheque
11198,12138,2026-07-16,17625.52,UPI
11199,12138,2026-07-07,1982.11,Cheque
11200,12139,2026-08-08,29618.67,Cheque
11201,12140,2026-04-09,12965.61,NEFT
11202,12141,2026-09-02,2059.84,Card
11203,12141,2026-08-26,458.51,NEFT
11204,12143,2026-03-10,2844.07,Card
11205,12145,2025-11-21,1645.82,Card
11206,12145,2025-11-23,489.85,Cheque
11207,12146,2026-06-28,1130.54,Cheque
11208,12147,2025-11-30,11873.62,Cheque
11209,12148,2026-09-17,3093.02,Card
11210,12149,2026-04-02,9115.06,Card
11211,12150,2026-06-29,6317.58,Cheque
11212,12150,2026-06-26,2952.17,Cheque
11213,12151,2025-10-20,2674.56,NEFT
11214,12152,2026-01-24,9785.73,UPI
11215,12153,2026-06-20,14821.18,Cheque
11216,12153,2026-07-18,1525.98,NEFT
11217,12154,2026-05-19,9214.58,UPI
11218,12155,2026-08-27,9414.41,Cheque
11219,12156,2026-01-28,6817.91,Cheque
11220,12157,2026-04-16,3535.98,UPI
11221,12159,2026-06-27,5910.34,UPI
11222,12160,2026-05-04,7394.62,NEFT
11223,12161,2025-10-07,3026.08,Card
11224,12161,2025-09-26,3503.3,UPI
11225,12163,2025-11-07,9218.24,UPI
11226,12163,2025-12-04,3222.68,UPI
11227,12166,2026-02-11,6103.5,Cheque
11228,12166,2026-02-04,1445.91,Cheque
11229,12167,2026-02-04,2158.65,NEFT
11230,12168,2026-11-13,17442.31,NEFT
11231,12169,2026-03-03,4838.61,Card
11232,12170,2025-11-08,2258.08,NEFT
11233,12171,2025-10-07,5001.46,Card
11234,12172,2026-04-06,2292.95,Cheque
11235,12174,2026-09-16,3095.13,Card
11236,12175,2026-08-05,3788.35,NEFT
11237,12175,2026-07-13,696.8,Cheque
11238,12176,2026-08-18,14898.4,NEFT
11239,12177,2025-10-22,5444.09,NEFT
11240,12178,2026-07-26,5354.55,NEFT
11241,12178,2026-08-17,348.32,Cheque
11242,12180,2026-02-17,4459.94,Card
11243,12180,2026-02-03,1812.08,Card
11244,12182,2025-12-09,4675.09,NEFT
11245,12184,2026-03-12,2354.28,UPI
11246,12185,2026-04-15,5792.51,Card
11247,12186,2026-05-29,578.63,UPI
11248,12187,2026-04-14,2323.19,Cheque
11249,12187,2026-04-23,2317.98,Cheque
11250,12189,2026-01-10,13129.03,Card
11251,12190,2026-09-12,5675.37,UPI
11252,12191,2025-10-01,2615.62,Cheque
11253,12192,2026-04-24,4493.87,Cheque
11254,12193,2026-04-07,39750.4,Cheque
11255,12194,2026-03-15,8814.94,Card
11256,12196,2026-01-14,5342.9,Cheque
11257,12197,2026-08-10,3097.37,NEFT
11258,12198,2026-06-23,1810.3,Card
11259,12199,2025-11-07,4484.49,UPI
11260,12200,2026-08-01,2300.65,NEFT
11261,12201,2026-09-23,17254.79,UPI
11262,12202,2026-09-01,14618.68,UPI
11263,12203,2026-08-21,2789.18,NEFT
11264,12204,2026-05-30,2653.03,UPI
11265,12205,2025-12-14,8568.11,UPI
11266,12206,2026-06-18,11286.96,NEFT
11267,12207,2026-02-16,4088.24,UPI
11268,12208,2026-06-21,8716.09,UPI
11269,12208,2026-05-28,2221.46,UPI
11270,12209,2026-01-19,18934.72,UPI
11271,12210,2025-11-01,6510.16,UPI
11272,12211,2026-01-27,2195.09,NEFT
11273,12212,2026-04-14,6978.03,NEFT
11274,12212,2026-04-21,2395.15,NEFT
11275,12213,2026-01-17,5260.89,NEFT
11276,12213,2026-01-19,345.93,Card
11277,12214,2025-11-17,1735.11,NEFT
11278,12214,2025-12-11,2130.79,Cheque
11279,12215,2026-04-21,9123.07,NEFT
11280,12216,2025-12-26,13132.49,Card
11281,12217,2026-04-18,5802.26,Card
11282,12218,2026-05-08,329.11,Card
11283,12218,2026-05-13,478.34,NEFT
11284,12219,2025-11-12,5502.98,Cheque
11285,12220,2026-07-15,5995.49,Cheque
11286,12223,2026-07-25,1853.06,Card
11287,12223,2026-08-04,2506.55,Cheque
11288,12224,2026-06-14,8682.32,UPI
11289,12225,2025-11-27,3932.68,Card
11290,12226,2026-09-05,1213.65,Card
11291,12226,2026-08-25,1674.27,NEFT
11292,12227,2026-01-31,1152.44,Card
11293,12227,2026-01-27,243.97,Card
11294,12231,2026-01-19,5942.36,Card
11295,12234,2026-02-08,887.02,Card
11296,12234,2026-01-23,694.63,Cheque
11297,12235,2026-10-13,25930.22,Cheque
11298,12236,2026-07-11,4695.15,Card
11299,12237,2026-05-04,8752.03,NEFT
11300,12238,2025-10-24,5560.94,UPI
11301,12239,2026-08-03,9073.82,Card
11302,12240,2026-01-13,6000.65,UPI
11303,12241,2026-08-19,2632.22,Cheque
11304,12242,2026-09-25,7712.91,UPI
11305,12243,2026-09-23,6376.27,Cheque
11306,12244,2026-09-03,1113.26,NEFT
11307,12245,2026-08-22,6328.53,Card
11308,12246,2025-10-21,3668.37,Card
11309,12247,2025-12-16,2933.01,Cheque
11310,12248,2026-01-28,10910.35,UPI
