movement_id,product_id,movement_date,movement_type,quantity,unit_cost
3789,P1125,2025-09-19,ISSUE,27,240.76
3790,P1125,2026-08-02,ISSUE,76,240.76
3791,P1087,2026-01-01,ISSUE,134,140.16
3792,P1146,2025-12-30,ISSUE,54,421.56
3793,P1088,2025-09-11,RECEIPT,52,317.63
3794,P1179,2026-08-22,ISSUE,39,175.99
3795,P1034,2025-09-22,ISSUE,84,162.46
3796,P1012,2026-06-10,RECEIPT,59,154.38
3797,P1070,2026-03-14,ISSUE,52,266.27
3798,P1099,2026-07-22,ISSUE,143,255.82
3799,P1112,2025-11-25,RECEIPT,88,444.58
3800,P1097,2026-01-01,ISSUE,11,438.28
3801,P1016,2026-06-30,ISSUE,16,60.67
3802,P1007,2025-10-29,ISSUE,134,182.23
3803,P1009,2025-12-13,RECEIPT,73,183.9
3804,P1113,2026-01-08,ISSUE,136,45.1
3805,P1176,2025-10-28,ISSUE,128,337.23
3806,P1090,2026-06-18,RECEIPT,105,243.92
3807,P1082,2026-07-07,RECEIPT,39,35.88
3808,P1013,2025-09-03,RECEIPT,123,360.62
3809,P1087,2026-07-07,ISSUE,18,140.16
3810,P1117,2025-09-28,RECEIPT,121,48.33
3811,P1094,2025-12-02,ISSUE,53,113.95
3812,P1069,2026-03-30,RECEIPT,29,436.57
3813,P1192,2025-11-16,ISSUE,21,114.43
3814,P1001,2025-11-26,ISSUE,94,58.77
3815,P1077,2025-12-19,RECEIPT,80,51.66
3816,P1181,2026-05-01,RECEIPT,114,81.24
3817,P1171,2026-05-28,RECEIPT,27,106.96
3818,P1035,2025-09-04,ISSUE,99,181.19
3819,P1121,2026-02-07,ISSUE,45,320.62
3820,P1180,2026-04-22,ISSUE,133,77.6
3821,P1014,2026-01-21,ISSUE,89,452.45
3822,P1104,2026-01-08,ISSUE,73,408.18
3823,P1007,2026-03-20,ISSUE,71,182.23
3824,P1117,2026-07-03,RECEIPT,118,48.33
3825,P1166,2026-05-21,ISSUE,53,267.96
3826,P1170,2026-08-11,ISSUE,129,207.47
3827,P1039,2026-04-21,RECEIPT,109,183.94
3828,P1031,2026-03-26,ISSUE,30,283.46
3829,P1178,2026-01-13,ISSUE,87,276.28
3830,P1096,2026-05-03,RECEIPT,123,285.94
3831,P1041,2025-11-19,ISSUE,70,254.37
3832,P1091,2025-09-16,RECEIPT,97,403.86
3833,P1074,2025-09-23,RECEIPT,76,111.17
3834,P1131,2025-10-30,RECEIPT,50,353.58
3835,P1073,2026-04-29,RECEIPT,76,439.74
3836,P1189,2026-06-08,ISSUE,93,385.52
3837,P1168,2025-11-23,ISSUE,20,267.34
3838,P1102,2026-08-10,ISSUE,105,172.98
3839,P1117,2026-04-24,ISSUE,85,48.33
3840,P1180,2026-05-13,RECEIPT,110,77.6
3841,P1045,2026-07-02,ISSUE,148,447.5
3842,P1036,2026-02-28,ISSUE,134,69.34
3843,P1168,2025-12-25,RECEIPT,70,267.34
3844,P1053,2025-11-08,RECEIPT,18,348.12
3845,P1100,2025-12-27,RECEIPT,54,144.66
3846,P1027,2025-10-27,RECEIPT,94,276.32
3847,P1021,2025-11-26,ISSUE,83,364.39
3848,P1063,2026-08-26,ISSUE,98,124.62
3849,P1030,2026-04-28,ISSUE,74,444.63
3850,P1070,2026-07-12,ISSUE,12,266.27
3851,P1198,2026-02-05,RECEIPT,16,231.14
3852,P1127,2025-10-14,ISSUE,67,357.19
3853,P1038,2026-02-01,ISSUE,75,205.78
3854,P1077,2026-01-19,ISSUE,143,51.66
3855,P1099,2026-03-01,ISSUE,46,255.82
3856,P1071,2026-07-16,RECEIPT,130,395.38
3857,P1146,2026-03-08,RECEIPT,80,421.56
3858,P1165,2026-08-29,ISSUE,14,180.53
3859,P1089,2026-07-25,RECEIPT,86,116.42
3860,P1123,2025-12-23,RECEIPT,116,239.15
3861,P1072,2026-06-11,RECEIPT,116,69.66
3862,P1017,2026-08-25,ISSUE,9,451.51
3863,P1023,2026-06-26,ISSUE,48,271.43
3864,P1176,2026-08-02,ISSUE,38,337.23
3865,P1198,2025-11-24,RECEIPT,24,231.14
3866,P1141,2025-12-28,RECEIPT,12,142.05
3867,P1173,2026-08-12,ISSUE,56,94.27
3868,P1148,2026-05-27,ISSUE,32,219.67
3869,P1180,2026-04-03,ISSUE,7,77.6
3870,P1140,2026-03-29,ISSUE,37,315.91
3871,P1034,2025-11-06,RECEIPT,129,162.46
3872,P1079,2025-11-12,RECEIPT,56,165.08
3873,P1112,2026-01-30,ISSUE,110,444.58
3874,P1024,2026-07-31,ISSUE,121,62.99
3875,P1191,2025-09-06,ISSUE,105,89.49
3876,P1149,2025-09-09,ISSUE,93,282.64
3877,P1120,2026-07-02,RECEIPT,139,402.41
3878,P1190,2026-01-15,ISSUE,101,379.59
3879,P1014,2026-02-22,ISSUE,32,452.45
3880,P1071,2026-01-18,ISSUE,124,395.38
3881,P1167,2026-05-08,RECEIPT,135,296.43
3882,P1128,2025-11-23,RECEIPT,126,418.75
3883,P1192,2026-06-06,RECEIPT,145,114.43
3884,P1157,2026-08-17,RECEIPT,7,162.53
3885,P1098,2026-08-09,RECEIPT,62,282.91
3886,P1192,2026-02-15,RECEIPT,21,114.43
3887,P1056,2025-09-18,ISSUE,55,334.84
3888,P1173,2026-03-02,ISSUE,64,94.27
3889,P1049,2026-05-24,ISSUE,105,257.17
3890,P1142,2025-11-14,ISSUE,94,172.04
3891,P1126,2026-04-28,ISSUE,22,33.54
3892,P1091,2026-01-31,RECEIPT,63,403.86
3893,P1054,2026-06-02,ISSUE,95,154.2
3894,P1172,2026-01-06,ISSUE,9,35.94
3895,P1080,2026-06-16,ISSUE,73,362.77
3896,P1132,2025-09-23,RECEIPT,105,295.43
3897,P1097,2026-05-22,ISSUE,22,438.28
3898,P1094,2026-02-25,RECEIPT,134,113.95
3899,P1022,2026-06-05,ISSUE,44,132.6
3900,P1016,2025-09-05,ISSUE,125,60.67
3901,P1129,2026-07-07,RECEIPT,49,127.8
3902,P1136,2026-07-05,RECEIPT,106,150.39
3903,P1177,2026-01-05,ISSUE,79,106.85
3904,P1063,2025-10-02,ISSUE,120,124.62
3905,P1173,2026-05-15,RECEIPT,90,94.27
3906,P1044,2026-05-14,ISSUE,48,345.07
3907,P1063,2026-03-09,ISSUE,101,124.62
3908,P1052,2025-09-28,ISSUE,22,33.53
3909,P1031,2025-11-21,RECEIPT,76,283.46
3910,P1045,2026-05-02,ISSUE,147,447.5
3911,P1166,2025-12-31,ISSUE,9,267.96
3912,P1088,2026-06-04,RECEIPT,37,317.63
3913,P1129,2026-01-31,RECEIPT,14,127.8
3914,P1196,2025-11-15,RECEIPT,67,317.86
3915,P1067,2025-09-26,RECEIPT,126,344.06
3916,P1126,2025-11-14,RECEIPT,21,33.54
3917,P1124,2026-02-28,RECEIPT,53,455.07
3918,P1026,2026-01-24,ISSUE,40,30.31
3919,P1147,2025-10-13,RECEIPT,47,175.87
3920,P1007,2026-08-06,ISSUE,99,182.23
3921,P1127,2026-01-18,RECEIPT,27,357.19
3922,P1174,2026-02-12,RECEIPT,38,26.27
3923,P1021,2025-09-24,ISSUE,16,364.39
3924,P1019,2026-02-02,RECEIPT,85,135.07
3925,P1089,2025-09-22,ISSUE,87,116.42
3926,P1160,2025-09-20,ISSUE,121,218.14
3927,P1119,2026-07-19,ISSUE,144,429.68
3928,P1107,2025-11-11,ISSUE,12,417.58
3929,P1149,2026-03-04,ISSUE,5,282.64
3930,P1180,2026-07-16,RECEIPT,32,77.6
3931,P1119,2026-02-27,RECEIPT,92,429.68
3932,P1020,2026-07-04,ISSUE,128,50.05
3933,P1146,2026-02-27,RECEIPT,71,421.56
3934,P1020,2025-12-06,ISSUE,16,50.05
3935,P1170,2025-11-22,ISSUE,11,207.47
3936,P1010,2026-05-16,ISSUE,49,431.29
3937,P1197,2026-08-29,ISSUE,58,395.9
3938,P1090,2026-04-12,RECEIPT,128,243.92
3939,P1150,2025-11-01,ISSUE,101,424.36
3940,P1109,2026-07-16,ISSUE,73,353.84
3941,P1147,2025-12-27,RECEIPT,19,175.87
3942,P1030,2025-09-20,ISSUE,83,444.63
3943,P1019,2026-05-09,ISSUE,6,135.07
3944,P1172,2026-03-22,ISSUE,115,35.94
3945,P1148,2026-01-16,RECEIPT,146,219.67
3946,P1009,2025-10-19,ISSUE,89,183.9
3947,P1147,2026-01-13,RECEIPT,134,175.87
3948,P1189,2026-06-11,ISSUE,62,385.52
3949,P1091,2025-09-14,RECEIPT,19,403.86
3950,P1172,2026-08-24,ISSUE,115,35.94
3951,P1045,2025-10-25,RECEIPT,91,447.5
3952,P1139,2026-02-24,ISSUE,38,278.97
3953,P1025,2026-08-15,ISSUE,42,292.72
3954,P1096,2026-01-12,ISSUE,24,285.94
3955,P1158,2025-10-27,ISSUE,89,37.36
3956,P1174,2025-10-16,ISSUE,44,26.27
3957,P1185,2026-06-03,RECEIPT,115,111.5
3958,P1011,2025-09-30,RECEIPT,149,142.8
3959,P1107,2026-03-11,ISSUE,87,417.58
3960,P1105,2026-07-31,RECEIPT,26,473.95
3961,P1056,2025-10-28,RECEIPT,58,334.84
3962,P1162,2026-01-19,RECEIPT,34,26.46
3963,P1018,2026-06-21,RECEIPT,125,389.28
3964,P1057,2026-05-25,ISSUE,94,373.34
3965,P1016,2025-11-05,ISSUE,121,60.67
3966,P1182,2026-02-05,RECEIPT,128,316.7
3967,P1189,2026-06-11,ISSUE,89,385.52
3968,P1137,2025-09-19,RECEIPT,24,466.13
3969,P1020,2026-05-01,ISSUE,22,50.05
3970,P1177,2026-03-12,RECEIPT,135,106.85
3971,P1143,2026-02-15,RECEIPT,111,261.16
3972,P1085,2025-09-14,RECEIPT,117,139.55
3973,P1146,2026-07-17,ISSUE,144,421.56
3974,P1045,2026-04-04,RECEIPT,132,447.5
3975,P1148,2026-02-18,ISSUE,139,219.67
3976,P1042,2025-12-01,ISSUE,14,372.99
3977,P1178,2026-03-27,ISSUE,115,276.28
3978,P1108,2026-01-14,ISSUE,42,191.84
3979,P1034,2026-05-09,ISSUE,43,162.46
3980,P1113,2026-02-08,RECEIPT,91,45.1
3981,P1126,2026-01-04,ISSUE,135,33.54
3982,P1159,2025-10-06,ISSUE,76,389.87
3983,P1075,2026-02-19,RECEIPT,83,292.75
3984,P1182,2025-10-09,RECEIPT,87,316.7
3985,P1071,2025-09-06,RECEIPT,126,395.38
3986,P1140,2025-11-23,RECEIPT,89,315.91
3987,P1028,2026-05-25,ISSUE,37,420.17
3988,P1184,2026-05-05,ISSUE,126,285.56
3989,P1123,2026-04-10,ISSUE,29,239.15
3990,P1041,2025-10-14,ISSUE,66,254.37
3991,P1020,2026-06-18,ISSUE,93,50.05
3992,P1098,2026-02-08,RECEIPT,40,282.91
3993,P1198,2026-01-20,RECEIPT,42,231.14
3994,P1197,2026-03-09,ISSUE,75,395.9
3995,P1126,2026-03-26,RECEIPT,103,33.54
3996,P1107,2026-03-22,ISSUE,58,417.58
3997,P1076,2025-10-07,ISSUE,59,312.65
3998,P1047,2026-07-31,RECEIPT,136,285.65
3999,P1155,2026-06-03,RECEIPT,138,337.37
4000,P1167,2026-03-01,RECEIPT,21,296.43
4001,P1153,2026-06-17,ISSUE,85,188.52
4002,P1142,2025-12-24,RECEIPT,7,172.04
4003,P1114,2026-07-17,ISSUE,52,75.45
4004,P1191,2026-07-24,ISSUE,108,89.49
4005,P1163,2026-03-26,ISSUE,127,478.66
4006,P1139,2025-11-23,ISSUE,47,278.97
4007,P1099,2025-09-18,ISSUE,67,255.82
4008,P1109,2026-05-09,RECEIPT,92,353.84
4009,P1172,2026-05-24,RECEIPT,8,35.94
4010,P1157,2025-12-25,RECEIPT,137,162.53
4011,P1192,2026-06-19,ISSUE,149,114.43
4012,P1162,2026-06-11,ISSUE,82,26.46
4013,P1143,2026-07-31,ISSUE,17,261.16
4014,P1045,2025-11-17,RECEIPT,124,447.5
4015,P1133,2025-11-19,ISSUE,8,447.19
4016,P1062,2025-12-30,RECEIPT,79,498.0
4017,P1120,2026-05-04,RECEIPT,9,402.41
4018,P1174,2026-02-24,ISSUE,114,26.27
4019,P1083,2026-01-30,ISSUE,35,433.93
4020,P1041,2026-03-20,RECEIPT,129,254.37
4021,P1045,2025-10-25,ISSUE,40,447.5
4022,P1031,2026-04-02,ISSUE,18,283.46
4023,P1116,2026-04-26,RECEIPT,64,52.28
4024,P1180,2026-06-23,ISSUE,38,77.6
4025,P1077,2025-09-01,ISSUE,10,51.66
4026,P1084,2025-12-13,ISSUE,33,166.13
4027,P1074,2026-03-21,RECEIPT,6,111.17
4028,P1156,2025-11-09,ISSUE,78,89.69
4029,P1189,2026-05-16,RECEIPT,99,385.52
4030,P1106,2025-12-18,RECEIPT,16,408.61
4031,P1030,2026-05-18,RECEIPT,76,444.63
4032,P1164,2026-03-06,RECEIPT,37,429.12
4033,P1065,2026-06-20,ISSUE,28,54.69
4034,P1063,2025-10-27,RECEIPT,123,124.62
4035,P1176,2026-07-20,RECEIPT,144,337.23
4036,P1154,2026-07-05,RECEIPT,46,437.38
4037,P1020,2026-02-24,ISSUE,123,50.05
4038,P1123,2026-07-08,RECEIPT,30,239.15
4039,P1039,2026-05-26,RECEIPT,108,183.94
4040,P1149,2026-07-31,ISSUE,21,282.64
4041,P1001,2025-10-13,ISSUE,40,58.77
4042,P1150,2026-05-21,ISSUE,34,424.36
4043,P1101,2026-08-15,ISSUE,74,259.81
4044,P1160,2025-12-09,ISSUE,78,218.14
4045,P1187,2026-08-10,ISSUE,20,43.99
4046,P1166,2025-11-13,RECEIPT,41,267.96
4047,P1002,2026-01-17,ISSUE,91,227.87
4048,P1018,2026-06-22,ISSUE,19,389.28
4049,P1059,2026-04-21,ISSUE,103,224.34
4050,P1056,2025-09-11,RECEIPT,49,334.84
4051,P1118,2026-01-25,RECEIPT,18,345.11
4052,P1135,2026-07-09,RECEIPT,55,342.78
4053,P1078,2026-07-13,RECEIPT,74,489.23
4054,P1014,2026-06-19,RECEIPT,139,452.45
4055,P1001,2025-12-07,RECEIPT,120,58.77
4056,P1133,2025-11-02,ISSUE,138,447.19
4057,P1168,2025-10-03,RECEIPT,62,267.34
4058,P1056,2025-10-19,RECEIPT,45,334.84
4059,P1089,2026-01-31,ISSUE,102,116.42
4060,P1056,2025-11-12,ISSUE,122,334.84
4061,P1174,2026-05-12,RECEIPT,123,26.27
4062,P1138,2026-05-22,RECEIPT,56,197.5
4063,P1047,2025-12-20,ISSUE,58,285.65
4064,P1175,2026-08-06,ISSUE,99,227.87
4065,P1153,2026-04-03,ISSUE,57,188.52
4066,P1061,2026-01-04,ISSUE,70,469.05
4067,P1140,2026-03-05,RECEIPT,33,315.91
4068,P1041,2026-05-02,ISSUE,78,254.37
4069,P1184,2025-09-05,ISSUE,12,285.56
4070,P1196,2026-02-17,ISSUE,96,317.86
4071,P1106,2026-08-07,ISSUE,105,408.61
4072,P1061,2026-02-26,RECEIPT,117,469.05
4073,P1112,2025-10-01,ISSUE,50,444.58
4074,P1155,2026-07-25,ISSUE,91,337.37
4075,P1116,2025-12-20,RECEIPT,62,52.28
4076,P1116,2026-04-30,RECEIPT,122,52.28
4077,P1131,2026-01-05,RECEIPT,88,353.58
4078,P1067,2026-08-15,ISSUE,46,344.06
4079,P1073,2026-01-17,ISSUE,50,439.74
4080,P1138,2026-01-28,ISSUE,41,197.5
4081,P1146,2026-03-05,ISSUE,127,421.56
4082,P1147,2025-09-10,RECEIPT,81,175.87
4083,P1078,2026-03-12,ISSUE,41,489.23
4084,P1104,2026-03-11,RECEIPT,16,408.18
4085,P1042,2026-04-07,ISSUE,60,372.99
4086,P1021,2026-05-30,ISSUE,10,364.39
4087,P1018,2026-05-28,ISSUE,106,389.28
4088,P1065,2026-02-04,ISSUE,124,54.69
4089,P1108,2025-11-06,ISSUE,27,191.84
4090,P1031,2026-08-25,ISSUE,63,283.46
4091,P1011,2026-01-10,RECEIPT,11,142.8
4092,P1034,2025-09-20,ISSUE,33,162.46
4093,P1191,2026-01-14,RECEIPT,128,89.49
4094,P1102,2026-05-25,ISSUE,135,172.98
4095,P1178,2025-12-19,RECEIPT,123,276.28
4096,P1178,2026-02-14,RECEIPT,41,276.28
4097,P1129,2026-06-16,ISSUE,94,127.8
4098,P1074,2026-07-08,ISSUE,76,111.17
4099,P1069,2025-10-24,RECEIPT,117,436.57
4100,P1003,2025-10-18,RECEIPT,116,137.45
4101,P1112,2026-08-28,ISSUE,52,444.58
4102,P1050,2026-08-21,ISSUE,78,98.34
4103,P1107,2026-02-21,RECEIPT,30,417.58
4104,P1137,2026-03-27,RECEIPT,48,466.13
4105,P1011,2026-02-18,ISSUE,23,142.8
4106,P1163,2026-07-25,RECEIPT,34,478.66
4107,P1053,2026-01-12,ISSUE,16,348.12
4108,P1041,2026-07-11,ISSUE,55,254.37
4109,P1053,2026-05-23,ISSUE,143,348.12
4110,P1150,2026-06-11,ISSUE,51,424.36
4111,P1190,2025-12-06,RECEIPT,30,379.59
4112,P1024,2025-12-04,RECEIPT,33,62.99
4113,P1099,2026-03-19,ISSUE,106,255.82
4114,P1065,2026-01-02,ISSUE,107,54.69
4115,P1174,2026-08-07,ISSUE,55,26.27
4116,P1157,2025-09-01,RECEIPT,60,162.53
4117,P1159,2026-05-08,ISSUE,30,389.87
4118,P1150,2026-05-06,RECEIPT,87,424.36
4119,P1041,2025-10-16,RECEIPT,145,254.37
4120,P1089,2026-08-02,ISSUE,55,116.42
4121,P1133,2026-01-30,ISSUE,63,447.19
4122,P1188,2026-06-26,ISSUE,142,205.8
4123,P1080,2026-03-25,RECEIPT,62,362.77
4124,P1051,2026-06-01,ISSUE,118,160.92
4125,P1026,2025-10-16,ISSUE,8,30.31
4126,P1187,2026-02-06,ISSUE,100,43.99
4127,P1148,2025-10-16,ISSUE,115,219.67
4128,P1139,2026-05-14,ISSUE,128,278.97
4129,P1109,2026-01-02,ISSUE,27,353.84
4130,P1089,2026-01-03,ISSUE,136,116.42
4131,P1023,2025-12-28,RECEIPT,141,271.43
4132,P1104,2026-08-24,RECEIPT,63,408.18
4133,P1176,2025-11-11,ISSUE,120,337.23
4134,P1160,2025-09-03,ISSUE,64,218.14
4135,P1157,2026-08-14,RECEIPT,131,162.53
4136,P1106,2025-09-27,RECEIPT,109,408.61
4137,P1039,2026-06-02,ISSUE,54,183.94
4138,P1075,2025-12-03,ISSUE,78,292.75
4139,P1055,2026-04-19,ISSUE,64,415.33
4140,P1153,2026-05-22,RECEIPT,5,188.52
4141,P1068,2025-10-02,RECEIPT,77,142.48
4142,P1004,2025-10-09,ISSUE,53,481.29
4143,P1058,2026-05-01,RECEIPT,114,443.58
4144,P1020,2026-01-28,ISSUE,95,50.05
4145,P1094,2026-05-06,RECEIPT,37,113.95
4146,P1180,2025-11-07,ISSUE,23,77.6
4147,P1115,2025-10-24,ISSUE,66,28.83
4148,P1030,2026-02-17,RECEIPT,109,444.63
4149,P1136,2026-01-05,ISSUE,145,150.39
4150,P1050,2025-11-03,RECEIPT,90,98.34
4151,P1070,2026-01-19,ISSUE,91,266.27
4152,P1054,2025-12-25,ISSUE,118,154.2
4153,P1113,2026-08-29,RECEIPT,20,45.1
4154,P1135,2026-06-05,RECEIPT,38,342.78
4155,P1153,2026-07-23,ISSUE,98,188.52
4156,P1037,2025-10-24,RECEIPT,126,142.11
4157,P1198,2026-06-23,ISSUE,6,231.14
4158,P1087,2025-12-09,ISSUE,140,140.16
4159,P1082,2026-06-09,ISSUE,77,35.88
4160,P1113,2026-04-09,RECEIPT,21,45.1
4161,P1012,2025-10-31,ISSUE,33,154.38
4162,P1102,2026-05-19,ISSUE,63,172.98
4163,P1002,2025-11-26,ISSUE,14,227.87
4164,P1058,2025-09-28,ISSUE,90,443.58
4165,P1009,2026-03-30,ISSUE,129,183.9
4166,P1129,2026-08-15,ISSUE,84,127.8
4167,P1156,2026-02-19,ISSUE,93,89.69
4168,P1153,2025-09-09,RECEIPT,141,188.52
4169,P1097,2026-01-25,RECEIPT,111,438.28
4170,P1075,2026-05-01,ISSUE,34,292.75
4171,P1192,2025-11-27,ISSUE,26,114.43
4172,P1086,2026-05-23,ISSUE,106,48.1
4173,P1004,2026-06-20,ISSUE,119,481.29
4174,P1068,2025-12-17,ISSUE,45,142.48
4175,P1148,2026-03-08,ISSUE,56,219.67
4176,P1079,2026-04-21,ISSUE,18,165.08
4177,P1178,2026-05-14,RECEIPT,123,276.28
4178,P1126,2026-01-24,ISSUE,82,33.54
4179,P1087,2026-08-10,ISSUE,97,140.16
4180,P1092,2025-09-21,ISSUE,121,478.49
4181,P1119,2026-06-10,ISSUE,13,429.68
4182,P1088,2025-12-19,ISSUE,38,317.63
4183,P1029,2026-04-11,RECEIPT,47,298.76
4184,P1021,2026-07-09,RECEIPT,57,364.39
4185,P1072,2026-07-24,RECEIPT,27,69.66
4186,P1023,2025-10-23,ISSUE,134,271.43
4187,P1143,2026-02-04,ISSUE,88,261.16
4188,P1189,2026-03-04,RECEIPT,32,385.52
4189,P1109,2026-01-19,RECEIPT,5,353.84
4190,P1044,2026-01-07,RECEIPT,104,345.07
4191,P1014,2025-11-30,ISSUE,117,452.45
4192,P1084,2026-08-29,ISSUE,147,166.13
4193,P1002,2026-03-25,ISSUE,21,227.87
4194,P1062,2026-08-02,RECEIPT,119,498.0
4195,P1021,2025-12-21,RECEIPT,110,364.39
4196,P1028,2025-10-10,ISSUE,59,420.17
4197,P1076,2025-10-02,ISSUE,90,312.65
4198,P1165,2026-07-04,RECEIPT,52,180.53
4199,P1160,2025-09-04,RECEIPT,20,218.14
4200,P1105,2025-12-24,ISSUE,109,473.95
4201,P1187,2025-12-07,RECEIPT,121,43.99
4202,P1108,2025-10-06,RECEIPT,44,191.84
4203,P1139,2026-04-10,RECEIPT,129,278.97
4204,P1016,2026-08-30,ISSUE,132,60.67
4205,P1048,2026-01-25,RECEIPT,8,345.05
4206,P1015,2026-01-12,RECEIPT,89,346.46
4207,P1167,2026-04-22,ISSUE,12,296.43
4208,P1157,2026-04-29,ISSUE,110,162.53
4209,P1029,2026-07-07,ISSUE,144,298.76
4210,P1077,2025-09-09,ISSUE,123,51.66
4211,P1006,2025-09-22,ISSUE,10,241.77
4212,P1110,2026-07-07,RECEIPT,104,206.28
4213,P1013,2026-08-02,ISSUE,89,360.62
4214,P1064,2026-02-07,RECEIPT,105,375.68
4215,P1046,2026-01-03,ISSUE,128,238.77
4216,P1071,2026-01-27,ISSUE,10,395.38
4217,P1042,2025-12-24,ISSUE,57,372.99
4218,P1029,2026-05-11,ISSUE,16,298.76
4219,P1158,2026-05-04,RECEIPT,123,37.36
4220,P1119,2026-04-21,ISSUE,108,429.68
4221,P1089,2025-12-26,ISSUE,24,116.42
4222,P1037,2026-06-10,RECEIPT,18,142.11
4223,P1178,2026-03-05,ISSUE,11,276.28
4224,P1192,2026-07-16,ISSUE,58,114.43
4225,P1150,2026-04-15,ISSUE,12,424.36
4226,P1196,2026-08-21,RECEIPT,93,317.86
4227,P1093,2026-05-11,ISSUE,18,356.24
4228,P1021,2026-07-24,RECEIPT,56,364.39
4229,P1123,2026-03-12,RECEIPT,17,239.15
4230,P1195,2026-04-24,ISSUE,47,381.1
4231,P1181,2026-06-26,ISSUE,67,81.24
4232,P1121,2026-06-04,ISSUE,147,320.62
4233,P1137,2025-09-30,RECEIPT,103,466.13
4234,P1067,2026-06-12,RECEIPT,89,344.06
4235,P1045,2026-06-29,ISSUE,91,447.5
4236,P1015,2026-02-01,ISSUE,41,346.46
4237,P1095,2025-09-12,ISSUE,20,203.91
4238,P1092,2026-02-04,RECEIPT,19,478.49
4239,P1154,2025-10-19,ISSUE,110,437.38
4240,P1061,2026-05-21,RECEIPT,95,469.05
4241,P1151,2026-06-17,ISSUE,94,87.35
4242,P1170,2026-08-11,RECEIPT,128,207.47
4243,P1157,2025-09-03,ISSUE,148,162.53
4244,P1170,2025-10-30,RECEIPT,74,207.47
4245,P1037,2026-01-20,ISSUE,23,142.11
4246,P1130,2026-07-31,ISSUE,75,172.57
4247,P1101,2026-05-01,RECEIPT,72,259.81
4248,P1030,2025-12-26,RECEIPT,122,444.63
4249,P1149,2025-11-09,RECEIPT,6,282.64
4250,P1023,2026-02-21,RECEIPT,107,271.43
4251,P1045,2026-02-12,ISSUE,99,447.5
4252,P1190,2026-06-19,ISSUE,70,379.59
4253,P1132,2026-03-02,ISSUE,23,295.43
4254,P1084,2026-08-03,ISSUE,31,166.13
4255,P1056,2026-04-18,RECEIPT,90,334.84
4256,P1122,2025-10-01,RECEIPT,37,397.28
4257,P1035,2026-05-05,ISSUE,103,181.19
4258,P1160,2026-04-05,RECEIPT,136,218.14
4259,P1184,2026-08-21,ISSUE,37,285.56
4260,P1175,2025-09-12,RECEIPT,143,227.87
4261,P1052,2026-05-27,ISSUE,130,33.53
4262,P1186,2026-07-25,ISSUE,80,435.74
4263,P1011,2026-05-12,ISSUE,8,142.8
4264,P1053,2025-10-24,ISSUE,46,348.12
4265,P1078,2026-06-16,RECEIPT,149,489.23
4266,P1014,2026-01-11,ISSUE,49,452.45
4267,P1171,2026-03-26,ISSUE,36,106.96
4268,P1024,2025-09-23,ISSUE,67,62.99
4269,P1199,2026-02-08,ISSUE,46,289.09
4270,P1097,2026-04-30,RECEIPT,131,438.28
4271,P1043,2025-11-08,ISSUE,111,209.96
4272,P1050,2025-12-03,ISSUE,149,98.34
4273,P1030,2026-04-02,RECEIPT,84,444.63
4274,P1181,2025-12-31,ISSUE,53,81.24
4275,P1197,2025-09-02,ISSUE,51,395.9
4276,P1024,2026-05-16,RECEIPT,39,62.99
4277,P1192,2025-12-10,RECEIPT,20,114.43
4278,P1014,2026-03-15,ISSUE,85,452.45
4279,P1136,2025-11-10,ISSUE,78,150.39
4280,P1061,2026-04-05,RECEIPT,60,469.05
4281,P1021,2026-01-14,ISSUE,32,364.39
4282,P1058,2026-07-31,ISSUE,93,443.58
4283,P1134,2025-12-05,ISSUE,68,249.28
4284,P1000,2026-03-18,RECEIPT,108,136.85
4285,P1034,2025-11-12,ISSUE,124,162.46
4286,P1124,2026-06-11,ISSUE,89,455.07
4287,P1057,2026-07-12,ISSUE,22,373.34
4288,P1111,2026-06-02,RECEIPT,147,31.63
4289,P1022,2025-09-26,RECEIPT,14,132.6
4290,P1088,2026-03-19,ISSUE,117,317.63
4291,P1141,2026-07-16,ISSUE,26,142.05
4292,P1073,2026-06-16,ISSUE,39,439.74
4293,P1065,2026-01-19,RECEIPT,107,54.69
4294,P1113,2025-10-25,RECEIPT,72,45.1
4295,P1021,2026-06-02,ISSUE,112,364.39
4296,P1000,2026-07-09,ISSUE,95,136.85
4297,P1099,2026-04-11,RECEIPT,34,255.82
4298,P1153,2025-09-09,ISSUE,79,188.52
4299,P1040,2026-04-12,RECEIPT,59,257.88
4300,P1199,2026-06-26,RECEIPT,30,289.09
4301,P1059,2026-02-03,ISSUE,79,224.34
4302,P1176,2026-01-05,RECEIPT,120,337.23
4303,P1114,2025-09-24,RECEIPT,53,75.45
4304,P1029,2026-08-30,ISSUE,74,298.76
4305,P1100,2026-01-29,ISSUE,103,144.66
4306,P1197,2026-07-02,RECEIPT,136,395.9
4307,P1049,2025-09-08,ISSUE,108,257.17
4308,P1139,2026-02-12,ISSUE,124,278.97
4309,P1138,2026-04-12,RECEIPT,140,197.5
4310,P1107,2025-09-01,ISSUE,27,417.58
4311,P1108,2026-04-06,ISSUE,9,191.84
4312,P1163,2026-07-14,ISSUE,123,478.66
4313,P1095,2026-03-11,RECEIPT,40,203.91
4314,P1007,2025-10-10,ISSUE,28,182.23
4315,P1175,2026-08-04,ISSUE,33,227.87
4316,P1104,2026-06-19,RECEIPT,14,408.18
4317,P1080,2026-06-22,ISSUE,52,362.77
